Year,Month,Day,Hour,Minute,Second,HYY_DMPS.tconc
2017,6,22,15,50,0,2698.12
2017,6,22,16,0,0,2619.89
2017,6,22,16,10,0,2281.12
2017,6,22,16,20,0,2764.32
2017,6,22,16,30,0,2606.4
2017,6,22,16,40,0,3097.99
2017,6,22,16,50,0,3374.53
2017,6,22,17,0,0,3673.33
2017,6,22,17,10,0,4234.44
2017,6,22,17,20,0,4309.48
2017,6,22,17,30,0,4396.95
2017,6,22,17,40,0,4528.5
2017,6,22,17,50,0,5009.45
2017,6,22,18,0,0,5371.86
2017,6,22,18,10,0,6484.62
2017,6,22,18,20,0,7679.15
2017,6,22,18,30,0,6724.65
2017,6,22,18,40,0,6068.39
2017,6,22,18,50,0,5755.11
2017,6,22,19,0,0,6078.78
2017,6,22,19,10,0,5758.89
2017,6,22,19,20,0,5287.42
2017,6,22,19,30,0,4811.24
2017,6,22,19,40,0,4728.59
2017,6,22,19,50,0,4257.69
2017,6,22,20,0,0,4051.12
2017,6,22,20,10,0,3892.32
2017,6,22,20,20,0,3650.85
2017,6,22,20,30,0,3171.75
2017,6,22,20,40,0,3102.2
2017,6,22,20,50,0,3226.11
2017,6,22,21,0,0,3131.08
2017,6,22,21,10,0,3228.48
2017,6,22,21,20,0,3247.82
2017,6,22,21,30,0,2975.04
2017,6,22,21,40,0,3259.73
2017,6,22,21,50,0,3285.03
2017,6,22,22,0,0,3300.26
2017,6,22,22,10,0,3003.38
2017,6,22,22,20,0,3200.87
2017,6,22,22,30,0,3377.6
2017,6,22,22,40,0,3337.01
2017,6,22,22,50,0,3373.74
2017,6,22,23,0,0,3193.6
2017,6,22,23,10,0,3295.31
2017,6,22,23,20,0,3305.0
2017,6,22,23,30,0,3292.96
2017,6,22,23,40,0,3370.9
2017,6,22,23,50,0,3232.7
2017,6,23,0,0,0,3429.13
2017,6,23,0,10,0,3199.4
2017,6,23,0,20,0,3474.58
2017,6,23,0,30,0,3561.01
2017,6,23,0,40,0,3403.58
2017,6,23,0,50,0,3478.33
2017,6,23,1,0,0,3459.02
2017,6,23,1,10,0,3436.19
2017,6,23,1,20,0,3496.9
2017,6,23,1,30,0,3429.79
2017,6,23,1,40,0,3488.27
2017,6,23,1,50,0,3571.61
2017,6,23,2,0,0,3331.07
2017,6,23,2,10,0,3392.24
2017,6,23,2,20,0,3266.38
2017,6,23,2,30,0,3341.32
2017,6,23,2,40,0,3210.55
2017,6,23,2,50,0,3224.33
2017,6,23,3,0,0,2998.38
2017,6,23,3,10,0,3026.54
2017,6,23,3,20,0,2940.46
2017,6,23,3,30,0,2902.47
2017,6,23,3,40,0,2750.63
2017,6,23,3,50,0,2709.63
2017,6,23,4,0,0,2730.4
2017,6,23,4,10,0,2521.74
2017,6,23,4,20,0,2695.07
2017,6,23,4,30,0,2584.61
2017,6,23,4,40,0,2429.85
2017,6,23,4,50,0,2322.34
2017,6,23,5,0,0,2067.29
2017,6,23,5,10,0,1826.75
2017,6,23,5,20,0,1799.39
2017,6,23,5,30,0,1724.01
2017,6,23,5,40,0,1425.39
2017,6,23,5,50,0,1510.6
2017,6,23,6,0,0,1594.7
2017,6,23,6,10,0,1655.44
2017,6,23,6,20,0,1654.87
2017,6,23,6,30,0,1659.65
2017,6,23,6,40,0,1784.84
2017,6,23,6,50,0,1878.78
2017,6,23,7,0,0,1846.54
2017,6,23,7,10,0,1764.37
2017,6,23,7,20,0,1497.01
2017,6,23,7,30,0,1420.02
2017,6,23,7,40,0,1353.72
2017,6,23,7,50,0,1269.28
2017,6,23,8,0,0,1174.26
2017,6,23,8,10,0,1158.17
2017,6,23,8,20,0,1135.37
2017,6,23,8,30,0,1128.04
2017,6,23,8,40,0,1283.43
2017,6,23,8,50,0,1277.5
2017,6,23,9,0,0,1198.87
2017,6,23,9,10,0,1182.83
2017,6,23,9,20,0,1152.31
2017,6,23,9,30,0,1172.69
2017,6,23,9,40,0,1141.88
2017,6,23,9,50,0,1119.88
2017,6,23,10,0,0,1143.25
2017,6,23,10,10,0,1079.23
2017,6,23,10,20,0,879.986
2017,6,23,10,30,0,672.399
2017,6,23,10,40,0,715.16
2017,6,23,10,50,0,768.419
2017,6,23,11,0,0,869.726
2017,6,23,11,10,0,775.186
2017,6,23,11,20,0,850.045
2017,6,23,11,30,0,928.691
2017,6,23,11,40,0,1028.05
2017,6,23,11,50,0,913.318
2017,6,23,12,0,0,997.275
2017,6,23,12,10,0,1327.29
2017,6,23,12,20,0,1267.69
2017,6,23,12,30,0,1715.66
2017,6,23,12,40,0,1148.54
2017,6,23,12,50,0,874.122
2017,6,23,13,0,0,1322.52
2017,6,23,13,10,0,2064.64
2017,6,23,13,20,0,2325.44
2017,6,23,13,30,0,2625.01
2017,6,23,13,40,0,2431.99
2017,6,23,13,50,0,3285.24
2017,6,23,14,0,0,3328.61
2017,6,23,14,10,0,3322.56
2017,6,23,14,20,0,2634.02
2017,6,23,14,30,0,2605.5
2017,6,23,14,40,0,2583.69
2017,6,23,14,50,0,2238.73
2017,6,23,15,0,0,1891.9
2017,6,23,15,10,0,2372.8
2017,6,23,15,20,0,2610.22
2017,6,23,15,30,0,2664.97
2017,6,23,15,40,0,3008.25
2017,6,23,15,50,0,3996.1
2017,6,23,16,0,0,3750.8
2017,6,23,16,10,0,5565.45
2017,6,23,16,20,0,5976.46
2017,6,23,16,30,0,6047.07
2017,6,23,16,40,0,5961.25
2017,6,23,16,50,0,5930.27
2017,6,23,17,0,0,5964.8
2017,6,23,17,10,0,5739.12
2017,6,23,17,20,0,5361.27
2017,6,23,17,30,0,5187.25
2017,6,23,17,40,0,4938.57
2017,6,23,17,50,0,5058.69
2017,6,23,18,0,0,4677.56
2017,6,23,18,10,0,4346.23
2017,6,23,18,20,0,4264.41
2017,6,23,18,30,0,4113.52
2017,6,23,18,40,0,4400.77
2017,6,23,18,50,0,4436.7
2017,6,23,19,0,0,4586.46
2017,6,23,19,10,0,4612.6
2017,6,23,19,20,0,4584.56
2017,6,23,19,30,0,4631.88
2017,6,23,19,40,0,4626.25
2017,6,23,19,50,0,4674.3
2017,6,23,20,0,0,4538.54
2017,6,23,20,10,0,4727.83
2017,6,23,20,20,0,5221.89
2017,6,23,20,30,0,5086.84
2017,6,23,20,40,0,4418.71
2017,6,23,20,50,0,4228.92
2017,6,23,21,0,0,4273.86
2017,6,23,21,10,0,4302.97
2017,6,23,21,20,0,4170.47
2017,6,23,21,30,0,3948.19
2017,6,23,21,40,0,3931.72
2017,6,23,21,50,0,3982.91
2017,6,23,22,0,0,4046.55
2017,6,23,22,10,0,4043.97
2017,6,23,22,20,0,4294.4
2017,6,23,22,30,0,4288.85
2017,6,23,22,40,0,4715.24
2017,6,23,22,50,0,4724.05
2017,6,23,23,0,0,4549.29
2017,6,23,23,10,0,4813.64
2017,6,23,23,20,0,4621.26
2017,6,23,23,30,0,4648.15
2017,6,23,23,40,0,4604.88
2017,6,23,23,50,0,4966.44
2017,6,24,0,0,0,4775.09
2017,6,24,0,10,0,5037.07
2017,6,24,0,20,0,5093.84
2017,6,24,0,30,0,5485.21
2017,6,24,0,40,0,5431.52
2017,6,24,0,50,0,5178.41
2017,6,24,1,0,0,5505.68
2017,6,24,1,10,0,5609.89
2017,6,24,1,20,0,5753.02
2017,6,24,1,30,0,6376.73
2017,6,24,1,40,0,6693.93
2017,6,24,1,50,0,6858.23
2017,6,24,2,0,0,6669.27
2017,6,24,2,10,0,6592.29
2017,6,24,2,20,0,6668.73
2017,6,24,2,30,0,7159.64
2017,6,24,2,40,0,6971.25
2017,6,24,2,50,0,6802.85
2017,6,24,3,0,0,6778.44
2017,6,24,3,10,0,6589.94
2017,6,24,3,20,0,5991.5
2017,6,24,3,30,0,6207.78
2017,6,24,3,40,0,6105.19
2017,6,24,3,50,0,6080.42
2017,6,24,4,0,0,6138.57
2017,6,24,4,10,0,6242.95
2017,6,24,4,20,0,6320.82
2017,6,24,4,30,0,6281.99
2017,6,24,4,40,0,6417.17
2017,6,24,4,50,0,6150.56
2017,6,24,5,0,0,6114.0
2017,6,24,5,10,0,6302.4
2017,6,24,5,20,0,6257.94
2017,6,24,5,30,0,6326.56
2017,6,24,5,40,0,6364.92
2017,6,24,5,50,0,6179.71
2017,6,24,6,0,0,5634.01
2017,6,24,6,10,0,5387.54
2017,6,24,6,20,0,5251.69
2017,6,24,6,30,0,5037.94
2017,6,24,6,40,0,4438.06
2017,6,24,6,50,0,4382.68
2017,6,24,7,0,0,4112.12
2017,6,24,7,10,0,4112.68
2017,6,24,7,20,0,3538.89
2017,6,24,7,30,0,3287.24
2017,6,24,7,40,0,3347.03
2017,6,24,7,50,0,3414.68
2017,6,24,8,0,0,3419.8
2017,6,24,8,10,0,3152.32
2017,6,24,8,20,0,2803.36
2017,6,24,8,30,0,2640.95
2017,6,24,8,40,0,2621.0
2017,6,24,8,50,0,2640.89
2017,6,24,9,0,0,2806.15
2017,6,24,9,10,0,2819.0
2017,6,24,9,20,0,2920.51
2017,6,24,9,30,0,2672.93
2017,6,24,9,40,0,2739.21
2017,6,24,9,50,0,2904.21
2017,6,24,10,0,0,3030.96
2017,6,24,10,10,0,2967.98
2017,6,24,10,20,0,2725.87
2017,6,24,10,30,0,2682.02
2017,6,24,10,40,0,2301.03
2017,6,24,10,50,0,2015.26
2017,6,24,11,0,0,2072.48
2017,6,24,11,10,0,2155.55
2017,6,24,11,20,0,2165.75
2017,6,24,11,30,0,2283.28
2017,6,24,11,40,0,2281.84
2017,6,24,11,50,0,2069.64
2017,6,24,12,0,0,2139.18
2017,6,24,12,10,0,2121.73
2017,6,24,12,20,0,2212.61
2017,6,24,12,30,0,2109.74
2017,6,24,12,40,0,2054.61
2017,6,24,12,50,0,1981.88
2017,6,24,13,0,0,1957.49
2017,6,24,13,10,0,1928.71
2017,6,24,13,20,0,2163.05
2017,6,24,13,30,0,2081.78
2017,6,24,13,40,0,2072.8
2017,6,24,13,50,0,2004.49
2017,6,24,14,0,0,1985.92
2017,6,24,14,10,0,2117.58
2017,6,24,14,20,0,2229.81
2017,6,24,14,30,0,2172.95
2017,6,24,14,40,0,2087.38
2017,6,24,14,50,0,2312.22
2017,6,24,15,0,0,2480.02
2017,6,24,15,10,0,2287.76
2017,6,24,15,20,0,2391.27
2017,6,24,15,30,0,2316.11
2017,6,24,15,40,0,2246.62
2017,6,24,15,50,0,2162.67
2017,6,24,16,0,0,2168.07
2017,6,24,16,10,0,2142.7
2017,6,24,16,20,0,2105.66
2017,6,24,16,30,0,2131.19
2017,6,24,16,40,0,2160.87
2017,6,24,16,50,0,2360.37
2017,6,24,17,0,0,2080.38
2017,6,24,17,10,0,2134.72
2017,6,24,17,20,0,2058.15
2017,6,24,17,30,0,2137.87
2017,6,24,17,40,0,2117.32
2017,6,24,17,50,0,2248.73
2017,6,24,18,0,0,2222.3
2017,6,24,18,10,0,2257.4
2017,6,24,18,20,0,2031.07
2017,6,24,18,30,0,1998.01
2017,6,24,18,40,0,1894.42
2017,6,24,18,50,0,1659.94
2017,6,24,19,0,0,1658.47
2017,6,24,19,10,0,1712.86
2017,6,24,19,20,0,1765.39
2017,6,24,19,30,0,1961.52
2017,6,24,19,40,0,2349.09
2017,6,24,19,50,0,1995.31
2017,6,24,20,0,0,1944.24
2017,6,24,20,10,0,1985.82
2017,6,24,20,20,0,1996.13
2017,6,24,20,30,0,2162.82
2017,6,24,20,40,0,2250.59
2017,6,24,20,50,0,2284.66
2017,6,24,21,0,0,2220.63
2017,6,24,21,10,0,2230.48
2017,6,24,21,20,0,2189.53
2017,6,24,21,30,0,2065.48
2017,6,24,21,40,0,1981.86
2017,6,24,21,50,0,2044.0
2017,6,24,22,0,0,2013.63
2017,6,24,22,10,0,2215.23
2017,6,24,22,20,0,2149.76
2017,6,24,22,30,0,2259.32
2017,6,24,22,40,0,2272.55
2017,6,24,22,50,0,2665.4
2017,6,24,23,0,0,2406.74
2017,6,24,23,10,0,2495.13
2017,6,24,23,20,0,2566.77
2017,6,24,23,30,0,2695.72
2017,6,24,23,40,0,2694.66
2017,6,24,23,50,0,2892.32
2017,6,25,0,0,0,2798.16
2017,6,25,0,10,0,2725.73
2017,6,25,0,20,0,2728.68
2017,6,25,0,30,0,2709.57
2017,6,25,0,40,0,2728.49
2017,6,25,0,50,0,2683.68
2017,6,25,1,0,0,2651.81
2017,6,25,1,10,0,2670.56
2017,6,25,1,20,0,2718.26
2017,6,25,1,30,0,2771.31
2017,6,25,1,40,0,2763.63
2017,6,25,1,50,0,2765.34
2017,6,25,2,0,0,2688.09
2017,6,25,2,10,0,2625.72
2017,6,25,2,20,0,2524.31
2017,6,25,2,30,0,2481.79
2017,6,25,2,40,0,2368.61
2017,6,25,2,50,0,2264.2
2017,6,25,3,0,0,2217.07
2017,6,25,3,10,0,2125.27
2017,6,25,3,20,0,2087.16
2017,6,25,3,30,0,2004.15
2017,6,25,3,40,0,1965.64
2017,6,25,3,50,0,1939.56
2017,6,25,4,0,0,1885.64
2017,6,25,4,10,0,1865.65
2017,6,25,4,20,0,1794.21
2017,6,25,4,30,0,1743.9
2017,6,25,4,40,0,1655.2
2017,6,25,4,50,0,1577.54
2017,6,25,5,0,0,1446.61
2017,6,25,5,10,0,1345.58
2017,6,25,5,20,0,1254.1
2017,6,25,5,30,0,1235.98
2017,6,25,5,40,0,1204.94
2017,6,25,5,50,0,1206.59
2017,6,25,6,0,0,1234.26
2017,6,25,6,10,0,1234.67
2017,6,25,6,20,0,1255.84
2017,6,25,6,30,0,1275.8
2017,6,25,6,40,0,1241.61
2017,6,25,6,50,0,1248.37
2017,6,25,7,0,0,1225.66
2017,6,25,7,10,0,1253.8
2017,6,25,7,20,0,1250.41
2017,6,25,7,30,0,1248.18
2017,6,25,7,40,0,1214.35
2017,6,25,7,50,0,1214.52
2017,6,25,8,0,0,1241.32
2017,6,25,8,10,0,1238.84
2017,6,25,8,20,0,1219.74
2017,6,25,8,30,0,1255.14
2017,6,25,8,40,0,1226.79
2017,6,25,8,50,0,1318.97
2017,6,25,9,0,0,1225.66
2017,6,25,9,10,0,1255.23
2017,6,25,9,20,0,1270.28
2017,6,25,9,30,0,1250.94
2017,6,25,9,40,0,1064.95
2017,6,25,9,50,0,1089.39
2017,6,25,10,0,0,1019.16
2017,6,25,10,10,0,963.936
2017,6,25,10,20,0,956.638
2017,6,25,10,30,0,841.123
2017,6,25,10,40,0,827.799
2017,6,25,10,50,0,894.606
2017,6,25,11,0,0,1020.11
2017,6,25,11,10,0,1023.21
2017,6,25,11,20,0,1060.84
2017,6,25,11,30,0,1156.52
2017,6,25,11,40,0,1052.09
2017,6,25,11,50,0,1065.73
2017,6,25,12,0,0,1163.53
2017,6,25,12,10,0,1230.86
2017,6,25,12,20,0,1218.67
2017,6,25,12,30,0,1141.48
2017,6,25,12,40,0,1312.94
2017,6,25,12,50,0,1334.4
2017,6,25,13,0,0,1364.31
2017,6,25,13,10,0,1289.04
2017,6,25,13,20,0,1370.78
2017,6,25,13,30,0,1443.7
2017,6,25,13,40,0,1528.22
2017,6,25,13,50,0,1602.26
2017,6,25,14,0,0,1549.1
2017,6,25,14,10,0,1564.28
2017,6,25,14,20,0,1733.44
2017,6,25,14,30,0,1712.29
2017,6,25,14,40,0,1817.05
2017,6,25,14,50,0,1760.72
2017,6,25,15,0,0,1778.41
2017,6,25,15,10,0,1811.06
2017,6,25,15,20,0,1812.4
2017,6,25,15,30,0,1676.22
2017,6,25,15,40,0,1859.62
2017,6,25,15,50,0,1816.34
2017,6,25,16,0,0,1805.19
2017,6,25,16,10,0,1647.38
2017,6,25,16,20,0,1676.42
2017,6,25,16,30,0,1584.23
2017,6,25,16,40,0,1567.65
2017,6,25,16,50,0,1592.31
2017,6,25,17,0,0,1574.02
2017,6,25,17,10,0,1594.83
2017,6,25,17,20,0,1733.57
2017,6,25,17,30,0,1821.09
2017,6,25,17,40,0,1871.12
2017,6,25,17,50,0,1807.78
2017,6,25,18,0,0,1886.29
2017,6,25,18,10,0,1864.3
2017,6,25,18,20,0,1782.89
2017,6,25,18,30,0,1781.05
2017,6,25,18,40,0,1750.05
2017,6,25,18,50,0,1772.95
2017,6,25,19,0,0,1671.18
2017,6,25,19,10,0,1667.28
2017,6,25,19,20,0,1985.9
2017,6,25,19,30,0,2086.07
2017,6,25,19,40,0,1786.6
2017,6,25,19,50,0,1745.76
2017,6,25,20,0,0,1755.02
2017,6,25,20,10,0,1672.99
2017,6,25,20,20,0,1685.54
2017,6,25,20,30,0,1583.51
2017,6,25,20,40,0,1620.93
2017,6,25,20,50,0,1532.89
2017,6,25,21,0,0,1508.49
2017,6,25,21,10,0,1456.86
2017,6,25,21,20,0,1505.23
2017,6,25,21,30,0,1470.03
2017,6,25,21,40,0,1535.56
2017,6,25,21,50,0,1499.73
2017,6,25,22,0,0,1551.57
2017,6,25,22,10,0,1642.55
2017,6,25,22,20,0,1654.91
2017,6,25,22,30,0,1772.76
2017,6,25,22,40,0,1802.18
2017,6,25,22,50,0,1844.88
2017,6,25,23,0,0,1853.86
2017,6,25,23,10,0,1912.28
2017,6,25,23,20,0,1892.39
2017,6,25,23,30,0,1910.16
2017,6,25,23,40,0,2082.92
2017,6,25,23,50,0,2122.2
2017,6,26,0,0,0,2036.53
2017,6,26,0,10,0,1936.59
2017,6,26,0,20,0,1944.65
2017,6,26,0,30,0,1904.64
2017,6,26,0,40,0,1955.31
2017,6,26,0,50,0,1997.89
2017,6,26,1,0,0,2071.66
2017,6,26,1,10,0,2025.54
2017,6,26,1,20,0,2132.85
2017,6,26,1,30,0,2238.55
2017,6,26,1,40,0,2434.46
2017,6,26,1,50,0,2489.06
2017,6,26,2,0,0,2666.74
2017,6,26,2,10,0,2713.55
2017,6,26,2,20,0,2724.3
2017,6,26,2,30,0,2766.76
2017,6,26,2,40,0,2860.59
2017,6,26,2,50,0,3028.6
2017,6,26,3,0,0,3100.22
2017,6,26,3,10,0,3143.59
2017,6,26,3,20,0,3110.79
2017,6,26,3,30,0,3034.82
2017,6,26,3,40,0,3086.07
2017,6,26,3,50,0,2941.49
2017,6,26,4,0,0,2956.25
2017,6,26,4,10,0,2882.06
2017,6,26,4,20,0,2829.5
2017,6,26,4,30,0,2785.47
2017,6,26,4,40,0,2687.04
2017,6,26,4,50,0,2707.05
2017,6,26,5,0,0,2624.54
2017,6,26,5,10,0,2570.42
2017,6,26,5,20,0,2549.16
2017,6,26,5,30,0,2541.11
2017,6,26,5,40,0,2623.33
2017,6,26,5,50,0,2700.25
2017,6,26,6,0,0,2644.37
2017,6,26,6,10,0,2587.46
2017,6,26,6,20,0,2447.07
2017,6,26,6,30,0,2534.96
2017,6,26,6,40,0,2565.99
2017,6,26,6,50,0,2704.61
2017,6,26,7,0,0,2688.92
2017,6,26,7,10,0,2646.4
2017,6,26,7,20,0,2575.7
2017,6,26,7,30,0,2675.38
2017,6,26,7,40,0,2669.6
2017,6,26,7,50,0,2858.61
2017,6,26,8,0,0,2816.8
2017,6,26,8,10,0,2945.38
2017,6,26,8,20,0,2963.79
2017,6,26,8,30,0,2996.11
2017,6,26,8,40,0,2917.36
2017,6,26,8,50,0,2870.82
2017,6,26,9,0,0,2861.53
2017,6,26,9,10,0,2877.7
2017,6,26,9,20,0,2813.3
2017,6,26,9,30,0,2816.71
2017,6,26,9,40,0,2645.56
2017,6,26,9,50,0,2717.34
2017,6,26,10,0,0,2596.13
2017,6,26,10,10,0,2381.77
2017,6,26,10,20,0,2469.56
2017,6,26,10,30,0,2427.26
2017,6,26,10,40,0,2446.16
2017,6,26,10,50,0,2387.31
2017,6,26,11,0,0,2162.76
2017,6,26,11,10,0,1896.35
2017,6,26,11,20,0,1773.85
2017,6,26,11,30,0,1825.56
2017,6,26,11,40,0,1909.12
2017,6,26,11,50,0,1901.19
2017,6,26,12,0,0,2001.02
2017,6,26,12,10,0,1981.97
2017,6,26,12,20,0,1848.91
2017,6,26,12,30,0,1844.79
2017,6,26,12,40,0,1858.36
2017,6,26,12,50,0,1878.65
2017,6,26,13,0,0,1866.85
2017,6,26,13,10,0,1924.48
2017,6,26,13,20,0,2205.95
2017,6,26,13,30,0,2262.37
2017,6,26,13,40,0,2377.73
2017,6,26,13,50,0,2680.95
2017,6,26,14,0,0,2648.9
2017,6,26,14,10,0,2904.83
2017,6,26,14,20,0,3049.65
2017,6,26,14,30,0,2584.02
2017,6,26,14,40,0,2255.6
2017,6,26,14,50,0,1986.85
2017,6,26,15,0,0,1844.57
2017,6,26,15,10,0,1858.59
2017,6,26,15,20,0,1913.51
2017,6,26,15,30,0,2292.11
2017,6,26,15,40,0,2466.61
2017,6,26,15,50,0,2656.17
2017,6,26,16,0,0,2847.34
2017,6,26,16,10,0,2297.89
2017,6,26,16,20,0,2170.48
2017,6,26,16,30,0,2096.43
2017,6,26,16,40,0,2221.8
2017,6,26,16,50,0,2228.26
2017,6,26,17,0,0,2794.99
2017,6,26,17,10,0,3190.87
2017,6,26,17,20,0,3118.57
2017,6,26,17,30,0,2860.87
2017,6,26,17,40,0,2398.53
2017,6,26,17,50,0,2393.46
2017,6,26,18,0,0,2252.7
2017,6,26,18,10,0,2227.98
2017,6,26,18,20,0,2589.88
2017,6,26,18,30,0,2452.37
2017,6,26,18,40,0,2294.58
2017,6,26,18,50,0,2124.86
2017,6,26,19,0,0,2351.78
2017,6,26,19,10,0,2470.84
2017,6,26,19,20,0,2790.28
2017,6,26,19,30,0,3161.52
2017,6,26,19,40,0,2287.39
2017,6,26,19,50,0,2137.86
2017,6,26,20,0,0,2039.51
2017,6,26,20,10,0,1881.96
2017,6,26,20,20,0,1952.77
2017,6,26,20,30,0,2219.77
2017,6,26,20,40,0,2528.92
2017,6,26,20,50,0,2889.97
2017,6,26,21,0,0,2767.59
2017,6,26,21,10,0,3117.35
2017,6,26,21,20,0,2770.0
2017,6,26,21,30,0,2328.12
2017,6,26,21,40,0,2500.45
2017,6,26,21,50,0,2534.86
2017,6,26,22,0,0,2209.49
2017,6,26,22,10,0,2202.96
2017,6,26,22,20,0,2028.43
2017,6,26,22,30,0,1913.22
2017,6,26,22,40,0,1913.58
2017,6,26,22,50,0,1879.8
2017,6,26,23,0,0,2162.07
2017,6,26,23,10,0,2013.01
2017,6,26,23,20,0,1823.16
2017,6,26,23,30,0,1781.81
2017,6,26,23,40,0,1711.11
2017,6,26,23,50,0,1659.97
2017,6,27,0,0,0,1699.11
2017,6,27,0,10,0,1696.43
2017,6,27,0,20,0,1670.09
2017,6,27,0,30,0,1640.72
2017,6,27,0,40,0,1623.53
2017,6,27,0,50,0,1646.58
2017,6,27,1,0,0,1535.78
2017,6,27,1,10,0,1683.37
2017,6,27,1,20,0,1949.84
2017,6,27,1,30,0,1837.01
2017,6,27,1,40,0,1747.08
2017,6,27,1,50,0,1603.32
2017,6,27,2,0,0,1612.95
2017,6,27,2,10,0,1956.26
2017,6,27,2,20,0,2016.9
2017,6,27,2,30,0,2086.29
2017,6,27,2,40,0,2003.11
2017,6,27,2,50,0,2028.85
2017,6,27,3,0,0,1981.72
2017,6,27,3,10,0,1969.06
2017,6,27,3,20,0,2012.12
2017,6,27,3,30,0,2122.44
2017,6,27,3,40,0,2082.2
2017,6,27,3,50,0,2153.48
2017,6,27,4,0,0,2147.38
2017,6,27,4,10,0,2136.72
2017,6,27,4,20,0,2079.52
2017,6,27,4,30,0,2045.23
2017,6,27,4,40,0,1997.77
2017,6,27,4,50,0,1981.42
2017,6,27,5,0,0,1951.91
2017,6,27,5,10,0,1850.16
2017,6,27,5,20,0,1848.13
2017,6,27,5,30,0,1879.66
2017,6,27,5,40,0,1819.35
2017,6,27,5,50,0,1776.28
2017,6,27,6,0,0,1623.77
2017,6,27,6,10,0,1531.81
2017,6,27,6,20,0,1530.84
2017,6,27,6,30,0,1514.27
2017,6,27,6,40,0,1553.91
2017,6,27,6,50,0,1613.49
2017,6,27,7,0,0,1498.31
2017,6,27,7,10,0,1715.41
2017,6,27,7,20,0,1335.21
2017,6,27,7,30,0,1305.68
2017,6,27,7,40,0,1342.35
2017,6,27,7,50,0,1344.94
2017,6,27,8,0,0,1241.0
2017,6,27,8,10,0,1223.79
2017,6,27,8,40,0,1281.72
2017,6,27,8,50,0,1214.84
2017,6,27,9,0,0,1080.04
2017,6,27,9,10,0,1096.94
2017,6,27,9,20,0,1096.28
2017,6,27,9,30,0,1072.62
2017,6,27,9,40,0,1175.68
2017,6,27,9,50,0,1074.58
2017,6,27,10,0,0,1032.13
2017,6,27,10,10,0,973.716
2017,6,27,10,20,0,877.551
2017,6,27,10,30,0,935.826
2017,6,27,10,40,0,941.851
2017,6,27,10,50,0,964.926
2017,6,27,11,0,0,994.526
2017,6,27,11,10,0,1143.59
2017,6,27,11,20,0,1066.9
2017,6,27,11,30,0,1301.65
2017,6,27,11,40,0,1007.73
2017,6,27,11,50,0,942.757
2017,6,27,12,0,0,1077.8
2017,6,27,12,10,0,1027.51
2017,6,27,12,20,0,982.601
2017,6,27,12,30,0,911.132
2017,6,27,12,40,0,944.061
2017,6,27,12,50,0,1050.96
2017,6,27,13,0,0,1065.91
2017,6,27,13,10,0,1180.58
2017,6,27,13,20,0,1542.27
2017,6,27,13,30,0,1192.32
2017,6,27,13,40,0,1151.99
2017,6,27,13,50,0,1107.4
2017,6,27,14,0,0,1035.09
2017,6,27,14,10,0,1047.63
2017,6,27,14,20,0,995.856
2017,6,27,14,30,0,1085.92
2017,6,27,14,40,0,933.389
2017,6,27,14,50,0,675.747
2017,6,27,15,0,0,609.819
2017,6,27,15,10,0,752.377
2017,6,27,15,20,0,864.915
2017,6,27,15,30,0,834.103
2017,6,27,15,40,0,820.264
2017,6,27,15,50,0,998.686
2017,6,27,16,0,0,1028.24
2017,6,27,16,10,0,1291.87
2017,6,27,16,20,0,957.052
2017,6,27,16,30,0,795.133
2017,6,27,16,40,0,849.152
2017,6,27,16,50,0,951.58
2017,6,27,17,0,0,890.044
2017,6,27,17,10,0,980.633
2017,6,27,17,20,0,1039.14
2017,6,27,17,30,0,1167.11
2017,6,27,17,40,0,996.979
2017,6,27,17,50,0,855.967
2017,6,27,18,0,0,821.225
2017,6,27,18,10,0,950.175
2017,6,27,18,20,0,1092.89
2017,6,27,18,30,0,1255.01
2017,6,27,18,40,0,1358.1
2017,6,27,18,50,0,1424.71
2017,6,27,19,0,0,1497.96
2017,6,27,19,10,0,1553.88
2017,6,27,19,20,0,1558.17
2017,6,27,19,30,0,1596.96
2017,6,27,19,40,0,1722.75
2017,6,27,19,50,0,1708.08
2017,6,27,20,0,0,1723.1
2017,6,27,20,10,0,1731.68
2017,6,27,20,20,0,1797.85
2017,6,27,20,30,0,1806.28
2017,6,27,20,40,0,1820.31
2017,6,27,20,50,0,1825.62
2017,6,27,21,0,0,1724.85
2017,6,27,21,10,0,1865.65
2017,6,27,21,20,0,1682.17
2017,6,27,21,30,0,1785.97
2017,6,27,21,40,0,1608.5
2017,6,27,21,50,0,1531.81
2017,6,27,22,0,0,1616.98
2017,6,27,22,10,0,1649.8
2017,6,27,22,20,0,1607.28
2017,6,27,22,30,0,1541.06
2017,6,27,22,40,0,1553.38
2017,6,27,22,50,0,1666.17
2017,6,27,23,0,0,1737.8
2017,6,27,23,10,0,1890.36
2017,6,27,23,20,0,2151.94
2017,6,27,23,30,0,2281.17
2017,6,27,23,40,0,2417.35
2017,6,27,23,50,0,2382.04
2017,6,28,0,0,0,2590.36
2017,6,28,0,10,0,2577.52
2017,6,28,0,20,0,2592.19
2017,6,28,0,30,0,2428.09
2017,6,28,0,40,0,2449.41
2017,6,28,0,50,0,2593.89
2017,6,28,1,0,0,2696.29
2017,6,28,1,10,0,2660.0
2017,6,28,1,20,0,2776.14
2017,6,28,1,30,0,2724.58
2017,6,28,1,40,0,2894.4
